#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	sad//sixA//tolQ//ydeT//
GO_0051173_6	yjiR//topAI//waaB//pheP//yibT//appB//hscA//mrdB//rutB//mdh//cysA//eno//preA//ycdY//rbsC//trxA//tsaE//ispA//frdD//ftsL//cadA//panZ//ompF//oxyR//ansA//pspF//sufE//narJ//trmD//rmf//glcE//cspB//ssuB//htrE//rffC//seqA//trkA//rhtA//def//puuD//tdcC//rdgB//fre//ftsZ//sodA//ubiI//eptC//mlaC//pgm//ackA//rfaE//ftnA//sxy//nanT//kduD//mdtC//acrZ//yieK//arnD//iraD//ybiV//srmB//ompT//yceD//avtA//plsB//yqjH//yiaN//pepA//ybjD//ytfQ//ypdA//gcl//fdhE//recA//malY//yedA//hofC//mtlA//srmB//aroC//fimA//phoU//patZ//gpp//nemR//bdm//fiu//trpS//
GO_0051174_6	dnaJ//mpaA//purU//ydjK//bglA//fabB//narL//entF//yiaO//murB//
GO_0051180_5	wecB//ortT//yabI//waaS//yieK//rnlB//roxA//yceO//yacG//ybiY//lgoD//narI//pspA//rpsP//folD//umuD//
GO_0051181_5	yidH//glk//fadE//fepB//ybiS//yfeW//tonB//rplQ//thrA//upp//ybhJ//agaV//norW//msrC//gloB//tauB//astC//narQ//lpxB//cheZ//pgsA//melR//ispU//yfaL//glsA2//yphD//casE//proS//dgcQ//aaeA//mlaC//garL//trmB//ybaT//livK//ynfL//allS//ybiS//yraK//pheA//yneL//
GO_0051182_6	mhpD//yehX//wrbA//yejB//cspG//
GO_0051186_4	yneE//pgi//ttdT//dnaT//rnb//flgA//codB//amyA//htrE//ygfA//rcnR//hupA//ligB//lpxL//yfeX//yfcP//glgC//pgk//nac//yggP//adiC//tynA//ulaC//lysR//yagJ//sspB//atoB//epmC//ybjC//frdD//frlB//csiR//ydcS//nikB//ebgA//mocA//msrA//fadD//mrdB//ubiI//ldtC//nfsB//fabH//argC//yafS//rpsR//srmB//cusR//erfK//slyD//groL//envC//putA//rplB//dicC//alsC//panB//rcnB//ahpC//clsB//exoX//yghU//hofO//rapZ//ycfH//elfC//fepE//yccA//yebG//cysD//ydcI//nepI//tdcC//barA//cvpA//msrB//arnE//bglA//deoB//rffH//ligB//cra//gntK//ynfK//trkA//idnK//yqjI//osmC//tcyN//betI//torA//ypdC//dgoK//nikR//nagB//ydcM//lit//yhjB//dppC//mgtA//trpL//malG//phnG//yajR//hslJ//amiC//holC//yjbB//fliT//tmk//cheZ//gcvT//dinQ//hdhA//gcvA//yhcN//pgrR//dmsB//cas1//recT//yadV//ppk//cysG//ybcQ//arsC//nudC//trkA//rapA//holA//mscL//rpnA//fetB//rhaR//rpsL//rhaS//accB//acnB//entC//sbmA//ftsN//hrpA//ybhD//acpP//rsfS//yifB//yhdX//sgrT//ulaF//yeeL//fkpA//eamA//ynbD//yjbB//polA//phnI//nuoH//rplA//wcaC//tdcG//hslU//tynA//potI//yqaB//dinB//rsfS//ybiT//yfdR//cynS//pgaC//dapA//endA//selB//fumC//surE//roxA//recA//holB//mgtL//ldcA//zapA//rpmG//ynbD//yqeG//nrdH//prmB//fhlA//garP//agaS//lsrC//rarA//mrcB//paaK//ynfE//guaB//agaV//yqiI//degP//rpsE//atpD//
GO_0051187_5	alsK//yraH//asnB//yggT//ttcA//nagC//tdcR//macB//dgoA//gntT//
GO_0051188_5	topAI//lysS//ybdM//yhjD//citE//pdxY//bdcA//talB//dps//gyrB//rnhB//ppc//gluQ//xylG//ilvN//avtA//rspB//fdnH//mak//rpe//rimJ//dgoT//mhpR//dgcQ//metC//psd//poxB//dtpB//dgt//fepG//yjjW//tsaD//mioC//torZ//nikR//eptB//fsr//tatD//ydiQ//fecB//rssB//hscA//tolR//ascG//pdxJ//adeP//ygiB//yceO//torR//greB//msbA//pstA//mdtD//osmF//yjhC//sdaB//argP//purC//tusA//ompW//yqeA//argS//livH//nusA//envR//sucA//tusE//hicA//aspC//nudG//truB//wzzE//ybhR//fucO//rbsA//cysS//dcuD//pgsA//yfcQ//wecB//ssuA//tas//galR//mgtA//frlC//ybaO//xseB//dnaN//mgtA//napF//ybfE//aaeA//parC//phoP//yraR//uidA//rnr//insI-2//nagK//yjjG//nuoN//sbcB//mntR//mepH//caiD//rplJ//glgB//srlR//tcyN//intE//casC//dut//yfcU//ynbC//dadA//rhaM//entE//greB//raiA//xapA//oppB//ybiI//folX//bioB//lgoT//ttcA//betB//cirA//ygaH//yehC//insB-2//recB//holA//panE//prpD//mdlA//fadA//gcvR//ynfK//rihB//yafE//sanA//proC//mdtJ//intF//hcaE//
GO_0051189_5	rpsT//argR//rplW//yiaT//zapD//fliM//ttcA//ubiG//sfsB//narU//opgC//ulaB//
GO_0051191_6	cobC//
GO_0051193_6	wzyE//yraR//dapD//
GO_0051195_7	lapA//
GO_0051196_7	bioH//
GO_0051205_6	tolA//yibH//dosP//agaC//rnlA//deoR//dbpA//cdd//ridA//lldD//
GO_0051223_7	ais//ydcI//lysU//
GO_0051224_6	cysA//
GO_0051234_3	potB//dcp//trpC//gapC//mglC//pstB//dosP//htpG//evgS//rpnA//melB//paaJ//menI//perR//amiB//mscK//pgm//uvrY//sohB//ydiP//rpsL//norV//dut//trpR//mdfA//yeaG//glnE//rplM//folE//ydiK//rluB//wcaB//uxuA//torZ//appB//iscU//rpiR//hemB//yqiH//phnN//nuoE//rluD//tbpA//dxr//lldR//yciH//satP//tnaC//fadR//fabI//yneL//dmlR//yibH//phnG//rplR//nanS//obgE//wecE//htpX//acpH//ackA//recN//sufB//cof//nikA//umpH//ghxQ//tig//ansB//narJ//envY//lipA//btuF//fucA//dpiB//katE//yjcE//zntR//ychH//pliG//sdiA//tsf//topAI//ybaL//mepH//cyoA//phnP//ycgB//mtlD//lolE//thiG//fliS//ybdR//tesB//hslO//yciK//srlD//ispA//amiA//dtpA//etk//tdcE//parC//fadD//htpX//ftsK//potB//ydeT//bamA//yadM//ycbV//rhtB//yaaJ//ppsA//ada//casB//yiaU//yfcQ//mrdA//tcyP//glgS//sucC//endA//fepC//elbB//ykgA//pabB//ycaN//tnaB//nfsB//hofN//mlaF//acrF//tsaC//tcdA//dinD//agaC//rcsD//amiD//aroL//prpC//rbsD//dmlA//oppB//pabB//yrfG//cusA//thiC//trmJ//ccmG//nuoB//xdhB//ydiR//tehB//rplS//rfe//pgpB//alsC//fadD//wzzE//yidE//yjbE//yebC//pncB//rbbA//murP//yneE//wecB//yabI//iscX//tusD//maeA//rpsP//tmcA//epd//yagF//azoR//rimP//gyrB//ssuA//ygcR//lplA//ybeF//dacD//argE//ydiR//guaB//ybhI//malK//flgM//frwC//cpxP//dnaG//bglJ//ascF//argG//flgK//afuC//adk//gshB//mscS//gcvT//yfeW//ynbB//ompT//oppB//glgC//cmtB//ilvA//ybjI//insE-1//ppiD//bisC//bcr//leuA//cydC//sufE//abgT//flgJ//cadC//zinT//tusA//rpmB//pgaC//cysB//sfmD//basS//yijE//lsrR//thrL//secM//kdsA//infB//yjbH//znuB//pdxH//lexA//chbB//seqA//bsmA//fadH//fucI//lpxD//nrfD//pliG//tcyP//blc//zraR//phnG//sdhB//nhaA//putP//rpsE//mnmC//uspB//rpnC//yadI//aaeB//fhlA//speC//eptC//ebgR//hexR//yeaG//sgcB//nirD//recT//glmM//nrdD//rimI//arcC//lplA//puuP//pck//fepE//pykA//symE//frc//rbfA//aqpZ//lpp//ybcC//sgrR//rhaR//gstB//hcaD//mazG//csgF//metB//dgoD//dmlR//afuB//yeeJ//ibpA//rplS//rpoH//fau//yfaU//yagI//mscK//mnmA//fadH//shiA//tusD//ybhP//narG//cysA//yihW//pepD//hprS//ybcL//crp//gstA//mrdA//rhaR//phnN//ycbU//glgB//zapE//guaC//ldrB//norR//nuoG//rmuC//wza//dnaE//mdtM//prmC//glgX//flgG//paaF//ulaB//folX//frvB//mdtB//yfdO//rpiA//mepS//yieF//tehA//yafN//dcuC//tnaA//ribB//ybfA//yihQ//emrD//waaH//yfeO//bfr//ybdG//yfcR//yfeD//yjcE//ygbM//yihT//hisF//hslR//yhhT//mdtL//efp//gfcE//clcB//allB//rne//rzoD//yieL//dcyD//ybiO//erpA//ytfR//hisH//ampE//sdhC//ychF//oppA//cmoB//sdhE//cysI//yeeL//rplB//fis//seqA//panZ//gltB//eutA//yidK//ybiX//ldtC//mliC//rpsI//yidQ//tolA//trpB//mraZ//mglB//ynfE//yghB//mpaA//yeiG//gltS//ycbU//yagF//yhiM//speF//nuoE//norR//yggP//ugd//slt//helD//wecC//puuC//katE//entH//yidQ//ilvB//rplX//yfjV//mhpB//yphC//hybC//tap//sdhC//rhtB//yhcN//ybdR//yhfS//allS//rsmE//yadC//ygfX//nanA//nudC//rzpD//guaB//pdhR//yqhC//lrhA//nikC//xisE//bfr//topA//bolA//nagA//mngB//srmB//evgS//crl//abgT//araB//glnB//kdgT//caiD//arnA//argF//ugpB//dgcZ//rfbD//pinE//yajD//proC//waaH//aer//fhuB//tsgA//cbrA//ftsY//glmS//abgA//metH//malK//ybaT//yfiE//azoR//paaJ//ybaQ//yhjG//dppB//dmsA//yjjG//pckA//ogt//yagE//dgoD//yafO//hcaB//avtA//yjhP//ybdH//hdfR//opgC//ybjD//mgtL//rnpA//thiG//yidD//chbC//sgbH//lpoB//potD//puuC//rbbA//lplA//prc//panF//cdd//fliS//kdpE//tsgA//torS//fadI//sdhE//gadC//ais//rlmE//aaeA//ascB//yiaO//talB//ulaF//polA//yccS//yhgF//sufE//hdfR//uidC//adiC//dmsA//gpr//dsbC//hupA//araF//mdtL//sodA//cdgI//queE//mlaE//speD//nuoL//atpC//ycdY//narZ//ghoS//cpsB//mcbA//ycaO//phnK//murQ//aceF//rcnB//yedX//ugpA//galU//rhaM//rfaB//citX//idnD//adeD//srkA//fliZ//cysQ//cmtB//rffT//lyxK//fliA//sfmA//insI3//yrdA//hmp//ulaC//glk//araG//yfeD//ynjA//folE//gntK//dinJ//chbA//sdhD//yddG//sfmA//glsA1//yfaX//rutD//metQ//bglJ//hisC//aroF//ssuB//yoeB//clcA//murC//nrdD//tsaB//aslB//aceA//hyaD//ribD//kup//insE-1//cptB//waaL//hupB//folC//bioF//
GO_0051235_3	pgpA//gabP//etp//
GO_0051238_4	ynbD//ldtE//ynaI//
GO_0051246_6	dnaG//yhbX//flgG//topB//ygiN//era//yadM//cobU//sapA//adeP//gcd//btuB//dcuR//nudF//yieH//nuoF//ygaH//ribC//fryC//hyfA//mlaD//crcB//hdeD//yagJ//sohB//tdcF//nrdA//yigB//yraI//zapC//rnlA//insI-1//kefG//yfcF//ycfH//gspI//arfA//hcp//gntK//focA//thiI//btuD//folP//pyrG//lsrC//folX//ompL//oxyR//zntA//narK//ybbN//rimK//yneJ//
GO_0051247_7	carA//nac//moeA//rffM//fdnI//cysM//lsrB//pinQ//phnJ//gsiA//secG//
GO_0051248_7	nuoE//cyoB//kdgT//mhpB//yciK//rplL//rbsC//ybiH//lldD//nikE//mtlR//yjjQ//cas3//uhpA//entS//groS//glvC//carA//hisA//dusB//mutM//trpR//tktA//thiD//yjjV//rhaS//cbrA//fecD//kdsC//csgA//opgG//
GO_0051252_6	purC//sanA//dnaX//hdeA//yafO//ltaE//eutK//ptsH//garP//pstC//dgoA//rsfS//yeeO//ilvC//hinT//lpxC//entF//nanA//greA//nuoH//proX//mglA//apt//ydiK//ispA//fpr//ispU//motA//cysK//ibsC//ldrD//ibaG//rpiA//agaI//insB-4//murA//katG//mug//paaF//mdoG//xdhB//yjhH//gmhB//gatD//ybjN//ygcR//mtfA//exbB//ypjD//yibA//acnB//glmM//yqiI//iscU//insB-4//mltC//manA//srkA//rfbC//dnaA//bamC//trpR//ygiB//dsbB//malE//rpsB//yiaM//nikB//glgB//sbcC//yaaA//yhaO//lsrK//ycdY//paaG//tauD//hisA//btuF//pspG//otsB//kbp//yhgH//exbD//kdpF//dkgB//rbsA//yhgF//yadC//insB-2//thrC//mrr//thiL//yqiI//mnmG//yebC//polB//rpsE//rfbD//seqA//sapB//yfcA//ydcT//bioF//radD//cas2//ydcT//ihfB//glpX//shoB//insI-2//nfo//artM//rpiR//cspB//flhD//rcsF//dacD//tsgA//yidD//yadN//tdcD//glvC//bhsA//lysU//csgE//ltaE//fumC//yhhY//waaP//artP//kbaZ//waaS//pal//dctA//mipA//ycfJ//kdsB//ulaB//rzoD//opgG//ubiE//otsB//trmJ//cheB//yddG//htpX//waaY//ybgP//paaZ//yggW//ybaO//gapA//carA//pyrE//nanK//ispA//rpmE//rodZ//fkpA//ubiB//osmF//dnaA//fryB//mdtN//acpH//glrR//mdtC//ttdB//rsfS//roxA//yaaA//ybcF//rluB//tdcR//gltB//gltI//iscA//pdxJ//ydjE//pbpC//cysM//clsA//radA//casB//rarA//ygbN//ybeF//rpe//ybhS//thiH//cbpM//yceO//gmd//arnA//atpD//lysU//glpT//patZ//tatB//mdtC//csgB//casA//nuoH//yidA//yjjX//fruA//insI3//cusF//ybgQ//fes//nupC//lptF//glcB//nagD//gstA//modC//rnr//priA//wzc//acs//bglH//gluQ//rnpA//yraJ//creC//dcuB//tyrB//yjfF//ribF//cptB//frwD//purB//yhgH//napC//trmI//nfo//recT//clpA//pyrC//rplB//pgaA//mdtG//higB//ugpE//grxD//raiA//sfsA//slyD//lpxC//glgP//yadI//pdeD//rpsI//ftnB//ytfR//mutM//sodB//lrp//deoC//fadR//ttdR//sxy//nagK//lolC//bipA//dgoT//gpsA//amiD//carB//rcsD//nikC//cas1//yadV//yfdG//uhpB//pyrE//gsiD//mdtM//
GO_0051253_7	rseB//hdeA//pepD//rpiR//rseC//exbB//mltA//rutR//ybhR//xseA//rapA//yahI//potD//yicJ//seqA//patA//mrdA//nfi//yfbU//phnP//sdaC//aldB//rffH//ftsI//secD//rpsN//ybiX//kdsB//arnT//ybbW//puuC//ynfK//lptE//bssS//guaB//yhaO//mhpC//narQ//yieH//bglF//ilvE//mtn//msrC//yefM//cysH//leuC//hemF//yqjI//dapF//rbsR//xanP//tig//cas2//ptsI//rhmD//frr//elfD//ydaN//rfbD//recC//yeeY//ydjM//hxpA//udp//hisH//mak//nuoN//holC//ftsZ//yahI//mliC//clpP//abgR//thrC//gspE//fimF//atpH//rsmB//ppiD//dgcM//cusR//mdtA//lysR//greA//dapB//yebQ//aroL//rcnA//yiaL//nuoH//livK//yaiV//glsB//wzc//ycgV//ileS//panB//rplE//agaR//
GO_0051254_7	mntH//frdB//metG//thyA//amiA//fadB//cusB//aer//csgD//yhjB//phnG//arnE//clpX//ycfS//yfbS//narX//hisP//ybiJ//yqiG//yjiY//envR//yneL//hisG//mipA//murF//paaB//rho//yoeE//hscA//insI-1//yadN//phoR//potH//obgE//ygeR//znuC//yebS//mdtM//fryA//gpsA//argC//sgbU//hybF//mtlD//nagB//fes//holD//yigL//pheS//mltA//ibsC//dctA//rimK//pyrG//hycI//amyA//yhbS//sad//fepD//ebgR//hprR//nrfC//nuoG//ygjH//rplO//rlmI//nuoM//yhfS//relA//yhhT//srlD//pgaC//mutM//truD//ydiV//
GO_0051258_7	uvrD//
GO_0051259_6	cutA//clsA//yafO//btuD//phoU//gltP//phnH//csgA//ispF//hcaT//mdlB//nuoI//glgP//sxy//lplA//rplP//mzrA//yhaJ//ydbD//paaA//xseB//hexR//yhaV//ybiJ//ulaB//holB//alr//alaC//rnd//panZ//ahr//uxaC//melB//solA//hicA//yeiG//mdtE//ydeE//malK//ybbN//iclR//hcaC//insA-2//tcyP//yohD//proA//pspC//waaJ//rutC//leuB//trmI//
GO_0051260_7	djlC//galP//yccA//gsiD//sgbE//nrdF//panZ//kdgR//cmtA//dgcT//cptB//rpmG//gudD//aspA//fryA//glvC//feoA//sgbH//dgcE//proA//srlE//yegD//lptD//holC//pdhR//opgC//yphF//yfaV//aroH//dxr//lsrC//rlmE//yfgJ//uvrD//rcdA//purN//csiD//puuA//yfbS//yoaA//patZ//degQ//ycbB//hldE//rplT//ybaK//dctA//
GO_0051262_7	rpoE//csgD//lptA//mhpR//fecA//rimM//ybiJ//paaD//nlpA//tauC//yggN//exuR//cpsG//mlc//mnmC//ogt//rpsP//syd//icd//entC//nanK//ybjX//tatC//lpxH//acnB//pgaB//nirC//aroD//galM//dgoT//pliG//fliT//emrK//smpB//rna//osmE//
GO_0051270_5	yidZ//ynfE//icd//mdlA//yigL//lsrD//rcsC//yhbO//pheM//ampG//ybhJ//mocA//lapA//ybiX//torY//trpA//
GO_0051271_6	basR//dctR//hofQ//yihQ//narX//adiY//ibsE//moaC//elaD//
GO_0051273_7	glyS//rusA//citT//leuB//udk//rlmB//fimC//
GO_0051274_8	pfkA//yeeJ//fecD//ydiO//yhdH//waaZ//lsrK//
GO_0051276_5	dcuR//ybiI//ygfA//ybhJ//ydiF//cdh//infC//sdhD//evgS//lsrA//yehZ//sixA//yfdC//srlE//ytfR//mtnN//murQ//feaB//poxB//metQ//hrsA//nrdR//waaG//yhdH//ybaL//rarD//
GO_0051289_8	yfbV//fes//nepI//rstB//satP//asnS//proQ//fetB//acrA//glnP//ptsN//yidQ//prmB//nrfA//murQ//groL//comR//yhbS//hinT//sgcB//yhgH//yfcR//wcaC//hcaT//cyoB//thiC//moaD//udp//trpC//yjaZ//elfD//selU//marR//hisH//dgcF//yeaK//
GO_0051301_3	greA//htpG//ebgR//fdnI//dppC//blr//folC//cof//intZ//eptC//alsA//exbB//tpiA//allD//metH//rnlA//yfcG//ftsX//frvR//bglJ//cspD//higB//fecA//mlc//rutB//metH//fkpB//minE//eptB//gmd//mtnN//thiH//ydiR//insA-1//araD//shoB//
GO_0051302_5	tehB//sfmA//yqjI//rhaA//flhC//talB//tolA//astC//qseB//artP//gadB//ftsW//degQ//nrfD//
GO_0051304_4	osmF//
GO_0051336_5	rpsP//priC//ruvC//ybeQ//nadD//kdpE//citE//malQ//yadN//ycgB//yibA//hflD//waaO//pgk//lldD//ulaE//rcsF//pgpA//menH//elfC//tufB//msrA//borD//ydiP//hyaC//
GO_0051338_5	tdcA//hypC//yciT//uhpT//
GO_0051339_5	mnmG//
GO_0051341_5	ybhD//ydaV//
GO_0051345_6	ybaQ//paaD//rplD//napC//uhpC//cobC//hyaA//ptsN//
GO_0051346_6	cheY//mscK//nanA//nrdG//folD//yieE//srmB//yeaD//ulaB//rseP//pntA//
GO_0051347_6	thiQ//xylA//
GO_0051349_6	sseA//
GO_0051353_6	rbsR//qorA//
GO_0051391_8	ydbD//
GO_0051409_4	plsX//mak//
GO_0051410_3	ssuC//
GO_0051452_10	lspA//
GO_0051453_9	pphB//gadA//sbp//rsmE//narV//ybaT//intS//dcuR//
GO_0051454_10	ykfM//ascG//cysE//glnB//ybjI//
GO_0051476_7	ybjI//
GO_0051484_7	epd//
GO_0051493_7	panE//
GO_0051495_8	sfsB//
GO_0051595_6	menF//nrfG//yqeF//hybB//cdsA//
GO_0051596_6	eutB//yeeY//hsdR//ebgR//dauA//atoC//parE//yjeI//uvrY//rpmG//holE//cusA//tas//torS//atoC//nimT//bioF//argF//aroG//ubiJ//ycjY//marR//gor//hcp//dadA//alsE//yjfP//acpH//
GO_0051599_4	leuC//
GO_0051603_6	nrfE//phnL//frwD//mdtC//insB-2//sufE//
GO_0051604_5	sdhC//elyC//yhcF//yidP//intE//yrdA//gspE//degS//rihC//tolR//trpD//mraZ//ccmH//hcaD//ybhJ//fumA//mlc//yddA//yegT//caiE//menF//hisC//hinT//btuE//ubiI//rnlA//yidK//iraP//coaA//yehU//rplR//dcuC//chpS//ycfH//glpG//acrB//sbmA//rhoL//rph//hisH//
GO_0051606_3	rimM//ycjP//
GO_0051607_4	uspE//ulaF//ymgC//wecA//iscS//arnB//gspE//hcaC//galM//xanQ//
GO_0051641_3	rhoL//alaC//lipA//cmtB//ftnB//thiG//yjiM//znuA//rhlE//holE//uidA//dusB//nikE//setB//hprS//glmU//flgM//yihL//wza//narI//tldD//yraH//yjhG//
GO_0051649_4	mdtK//trmD//fucP//nhaA//sfsB//priC//moaC//btuB//garR//dgkA//trmA//yhjX//ggt//
GO_0051651_3	mtlR//nmpC//ycgB//
GO_0051668_4	asnC//
GO_0051691_5	paoC//gcl//
GO_0051692_6	pth//menI//
GO_0051701_4	fliD//narX//ygeX//fadH//aas//rcnB//pspA//icd//udp//ompR//alsA//narP//ftsE//acrE//pbpC//yfgO//
GO_0051703_3	uhpT//mzrA//acpH//lyxK//rpsJ//yafO//frdC//rnt//
GO_0051707_3	cutC//bsmA//ydbD//gspE//pepA//crcB//yjcE//mrcA//xapB//eutR//rmuC//purC//acrA//grpE//
GO_0051715_4	soxS//
GO_0051716_3	ydcP//yqjI//dnaX//glnH//secG//lolD//arnT//yjbE//rsmI//fepA//recQ//evgA//ubiI//epmA//mcrA//tdcF//yadG//gabD//bglF//iraD//mdtO//fabB//cpxR//frlB//osmF//ynfL//pldB//zntR//rplN//rzoD//iaaA//nanE//yhdJ//topB//cirA//gltL//mpaA//rfbD//mocA//hcaC//eno//gpp//fabH//rpsS//dedD//ydcS//yahB//argB//lysC//trpS//chbR//nirD//ldcC//ycdY//adk//argO//ymfA//acnB//galS//tauA//trmO//ybjC//elfC//kdsA//znuA//metB//rpsS//insF-1//ycjY//lysP//ydhK//cdaR//htrE//galK//adeD//aaeR//nikR//nikA//xylG//rseC//nhaA//tauA//livF//dtpD//yihV//priC//tyrA//lspA//mmuP//xapA//yciV//mdtI//oppD//gloB//yihI//lolE//glnH//pntA//frvA//rplO//mioC//pyrD//waaG//lldR//narY//cspI//eutN//sthA//entB//wcaJ//rplK//sfmC//yihQ//dacB//fabZ//fdhE//slyA//cysA//rimL//cdaR//mnmA//fimZ//kdsA//eutB//sfmA//yciA//mlaC//purT//frdB//fadR//yfjR//nagD//hha//wzzB//rplO//ackA//gatB//mtlA//sixA//ydfG//mhpB//malY//panD//xapR//insF-1//casE//glyS//ssuB//yfbR//yjiR//sapB//arfB//rffH//mdtC//yphB//araF//csdA//yhdH//frvB//sgbE//aroK//tatC//ycbV//tehB//agaC//proW//yqaB//arnA//yejF//clpB//yobF//rlmM//hemH//hofC//nrdI//fumB//mngR//lpxT//hupB//crl//ykgF//dnaT//dnaC//fdnG//nuoM//manY//kbp//tnaA//ybeY//nlpA//murG//speB//appC//galU//phnN//mepA//cheW//yqgB//mlc//atpE//acpH//lolC//pabC//flhD//yraN//torA//deoA//abgB//yehC//nuoE//iscS//alsE//prs//kdpD//thiG//sanA//atpC//yqhD//agaD//ulaF//creB//chpB//yggE//glgC//dps//fadH//citC//dacD//ldcA//xisR//rapA//dsdC//arnD//csgB//lpxD//lplT//ompN//znuC//nlpE//moeA//suhB//thiP//adeQ//tcyL//dppB//dauA//pabA//leuE//bioD2//yfiR//alaC//thrS//ydcM//pyrE//mdtF//kefB//sucC//ynbB//fau//cyoE//phnI//hemG//bisC//yeeL//ycbU//murB//yhaJ//yiaA//srlD//ynbC//sutR//rusA//fucO//aes//roxA//nikD//yphD//kbp//yfgJ//rpnB//fadR//rhtA//metN//cas2//ydhC//speC//lptB//yciH//accD//tsgA//cynX//bcp//trxC//fryA//cpsG//nlpI//yiaL//yphC//deaD//ycaO//birA//gcvP//flgM//yjjW//frwB//hda//udp//ydfG//macA//ilvC//rbsD//amiB//lrp//yjcS//frmA//rpmB//envY//atpA//yjjQ//preA//gatA//lysA//cadC//prfA//yjhI//viaA//nudC//qseC//hcaE//gsiA//cra//tabA//flgE//lldP//feaB//tauB//xapR//malX//ftsW//speD//yahF//csiR//glpK//pncB//yoaB//yraR//tnaC//rplX//thyA//ogrK//slt//fixC//mrp//mliC//ybjI//brnQ//opgE//tdcG//yfhM//
GO_0051726_5	dsdC//glmM//ubiC//hemD//frsA//
GO_0051781_6	atpE//cmoA//
GO_0051782_6	clpS//mdoG//chbF//rpmC//yafE//rplW//ybcF//
GO_0051788_5	bioD2//
GO_0051790_7	alsB//
GO_0051806_6	nanE//aroP//dnaQ//yicJ//ybeY//folA//mmuM//fic//
GO_0051817_5	ettA//rnhA//ydeE//elaD//
GO_0051818_6	hsrA//argD//ridA//eptB//
GO_0051828_5	ycbU//yihO//ruvA//moaB//yhhY//ybbY//fepA//folD//
GO_0051883_4	rfbB//murG//abgT//glpX//
GO_0051977_7	yahB//
GO_0051983_5	mgsA//
GO_0052126_4	apaH//uspC//sodB//selB//
GO_0052128_5	rffC//
GO_0052131_6	rfaH//
GO_0052192_3	ycfS//dkgB//atpF//ibsE//
GO_0052547_6	yjfF//zapC//rfbD//
GO_0052548_7	rnlA//yjjB//
GO_0052646_5	yjhG//yfcQ//phr//fliG//purA//
GO_0052652_8	gatB//mocA//
GO_0052653_5	tisB//
GO_0052777_7	hyaB//intQ//
GO_0052778_6	glgB//rtcB//agaD//
GO_0052779_5	galK//uvrD//artM//
GO_0052782_6	agp//rplK//
GO_0052803_5	ubiX//asnA//ygjK//rpsK//ftsK//higB//mepS//yidZ//
GO_0052837_6	preT//
GO_0052838_5	ubiE//
GO_0055062_9	cynX//
GO_0055065_8	sodA//pepT//uxaA//yihW//fumB//nirB//proV//zraS//fumA//yciF//otsB//cycA//ung//frlC//elaD//yajR//cbeA//nanR//dctA//yahB//paoC//ybcC//trxC//ubiG//norR//gadA//
GO_0055067_8	icd//tsx//rhtA//sufA//thiC//cydD//amiC//yqaE//wecA//pyrL//sthA//malE//
GO_0055069_9	yfcA//
GO_0055070_10	rplA//yhaV//purD//rfaE//aroP//tufB//
GO_0055071_10	cdgI//
GO_0055072_10	yajR//mreB//araA//tcyL//pcm//fepA//cueR//ybiW//lgt//nfsB//wcaJ//yehX//ssuB//avtA//
GO_0055073_9	tsaB//
GO_0055074_9	solA//
GO_0055075_9	fimC//
GO_0055076_9	yjbF//cpsG//queA//ybiV//yagI//mntH//pyrC//glpG//flgH//rimO//narI//flhC//yfiE//mngA//ytfE//yjcO//trkA//holB//lsrK//guaC//yfcU//yqiJ//
GO_0055078_9	ygiS//hybA//mutS//
GO_0055080_7	ynfE//ybdO//rplB//ydjE//tbpA//hflK//tusB//ynaI//motA//yihQ//mdtA//betT//yaaJ//xdhB//fadK//glpB//yihR//proB//nrfC//agaS//yraR//hflX//plaP//mnmE//pepT//yqiJ//ykfM//ushA//yfcU//epmB//gabD//yafE//yhdX//argH//dkgA//
GO_0055081_7	frdA//
GO_0055082_4	eptA//upp//yfcS//ydaC//ytfT//agaS//ompC//yneL//mdtN//ydfD//dgoR//appA//atpE//hdeD//hemH//yehC//slyA//chiP//zapC//tcyL//dctR//ypjD//mgtA//pheP//yehY//hyfA//rplP//yoeB//macB//ribF//ygbI//caiE//znuC//acrE//
GO_0055083_8	patD//
