#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	mutL//appY//ybcL//katE//
GO_0009271_4	greA//alsK//ssuA//
GO_0009273_5	rpmC//potC//aqpZ//flhA//rhoL//yddL//narH//gapA//cbtA//aaeA//
GO_0009290_6	glpB//araD//
GO_0009292_4	rnpA//rcnR//
GO_0009294_5	insE-1//phoB//
GO_0009297_6	fumB//gatB//chbB//rpsQ//argO//ubiC//leuB//cmtA//ydeP//gadW//ydcZ//hyfF//elfG//ygjK//
GO_0009298_7	umpG//uvrB//sfmC//
GO_0009305_7	thiP//
GO_0009306_4	pyrL//alaE//aceK//rfaB//ybjD//exbB//malK//
GO_0009308_5	serB//pdxA//mzrA//ygeR//patA//feaR//iraD//yagJ//ompC//ymjB//glpG//galP//ompW//fdx//glcD//rimP//chbB//hpf//holC//nrdD//ydcM//dnaB//evgS//ynbD//argF//mngB//smpB//
GO_0009309_6	ugpB//pgsA//truB//ybjG//rpmH//mhpD//norV//chiP//nanC//hslR//yqjH//glpB//fhuC//hemC//
GO_0009310_6	gadA//gatA//ygbL//mdlA//trmH//tnaC//rihC//betA//lptC//aaeR//glpR//pitA//rseP//
GO_0009311_5	melB//atpB//grxD//arsR//trpGD//rhaB//rpiA//pstS//recC//yifB//cysZ//cspE//iscS//melB//tdh//rhmR//aqpZ//yfdO//eutN//uup//fkpB//xapA//yahF//pinR//glcF//pflC//cas1//gltI//dcuD//betA//lepB//yggP//paoC//yfiF//hsdM//narH//ppc//dapF//hda//ilvL//recJ//dinB//galS//glpK//dnaX//ppiA//pgl//guaB//sbp//glpA//mutH//rnb//gfcE//
GO_0009312_6	yphF//sbcC//sbcB//sbmC//modA//glxR//dinB//phnC//ymfA//emrD//oppC//glsB//yjjG//fimF//glmS//trxC//rne//acrD//phoQ//pepN//creC//rihC//yqaB//panB//yhgF//kdsA//hdhA//rsmJ//ycbB//nanR//yajD//treR//torD//nrdD//ydiQ//eamB//aceA//ghxP//polA//glpG//ydeM//pyrF//
GO_0009313_6	csgB//leuS//accB//arsC//nadA//mdtQ//rfaF//norR//fucI//yejA//
GO_0009314_4	pgaD//yfgI//yhaV//glpT//uidR//arnT//pgm//hha//dtpC//glyS//mug//exuR//rsmB//agaC//glrR//lgoT//ompW//tufA//tomB//yoeB//yjhP//rutE//ivbL//tolA//yicJ//yoaA//yegT//nrdR//purU//gppA//rfaG//arnD//dgoD//yidQ//insB-4//cysH//ilvL//hslV//satP//ybeY//insA-2//glpR//rlmH//moaE//frdD//maoP//fau//folP//ulaF//tnaA//ssuC//afuB//pgaD//xthA//tolB//deoD//nemA//entD//cyoE//sbcC//prs//smrA//flgM//sgcC//gdhA//lgoT//sucA//mug//xylF//ftnB//putP//citX//yggE//dhaM//yaaU//moeB//cdh//fdoH//rpmG//kduD//ldtE//psuT//mipA//umpG//yaaU//potE//aroE//yehT//tolB//thyA//gcvH//melB//
GO_0009372_5	yibT//dppF//yiaF//
GO_0009394_6	phoA//ttcA//cmoM//lsrA//yaaJ//csdE//garR//
GO_0009395_6	dkgA//
GO_0009396_6	yaiP//trmH//elfD//ycfS//yjiX//waaC//manY//uspE//nac//lsrB//thyA//
GO_0009397_6	fur//gspF//
GO_0009398_7	fepB//
GO_0009401_7	otsA//flgE//sfmA//ibsD//glxR//aaeR//yhhZ//murE//kdpF//yqiG//etp//hybD//cpoB//grcA//yqgB//cpdB//der//acrD//trpS//insI-2//dgt//groL//ygbI//ycgR//arnF//dnaJ//gspI//dgcF//citC//lsrC//fruB//potH//gntT//ibpB//marR//fliS//sdaA//mhpB//rpsP//dtpC//murC//pheA//cdsA//cobU//panE//uxaB//yafS//insI-1//pgi//atpC//artQ//rluA//
GO_0009403_5	ihfA//
GO_0009404_4	yehC//ycbX//valS//ycdY//fes//ppk//pitA//era//qseB//leuD//dcd//pgaB//ftsW//ibsE//ushA//ybhG//yihO//frwC//rlmA//
GO_0009405_4	bglA//atoS//ybdM//
GO_0009407_3	yahI//rpnC//ynfK//ybiA//mtnN//trmI//secE//rpmC//recX//rpsR//cmtB//guaD//kdsB//cbtA//insB-4//ybaL//
GO_0009408_4	ypdA//glpR//fepC//rsmH//oppD//araE//phnJ//tsr//yeeJ//fadM//ilvI//bioB//basS//rluB//ybiY//lepB//asmA//fdhD//ruvA//osmF//cydA//arnE//rseC//ymgF//flgA//marR//metQ//flgH//cysN//rplP//sgcA//ubiE//mrdA//phnL//holC//chpB//borD//citX//nagE//yfiE//afuC//aaeA//ddlB//mlaE//alpA//flgG//hda//ybgQ//chiP//frsA//pdxB//yfbU//galU//bglB//exuT//rbsB//pgaB//dapB//hisP//insB-2//
GO_0009409_4	rhaT//serB//flhC//patD//casB//rnb//rfaQ//clsA//iraM//ycjU//flgB//dinB//ghxQ//tsaE//qorA//tdcD//rpnA//ileS//
GO_0009410_4	moaD//
GO_0009411_6	yedL//ybhF//nanA//alaA//yghU//ugpB//ais//fimE//ycgB//dacD//garK//malK//mdoD//serC//rrrD//mgsA//
GO_0009415_4	abgR//
GO_0009416_5	yceK//cvrA//ggt//uspE//sbmC//ypdF//yfeO//artP//mdtD//leuO//yidZ//lpxB//trpD//yqiH//cheR//nemR//sfmA//osmC//dmlA//
GO_0009423_8	pgaB//fimZ//moaA//rdgB//
GO_0009432_5	lexA//ybhF//smpB//fliL//ldtD//ydbD//ansA//ybbY//ompF//malK//artI//ulaF//arsB//umpH//dxr//hokE//birA//tilS//ubiE//secE//uidR//yjaZ//
GO_0009435_9	mazG//surA//fabZ//fabA//narW//cytR//ralR//yiaN//kefF//
GO_0009436_6	rpsO//gloB//ymfA//sugE//
GO_0009437_5	yegT//gpr//sbmC//ftsL//mdoG//yigB//cstA//
GO_0009438_5	cysK//garK//bioC//ydjE//yhbY//truC//arnA//nac//insI-2//gltP//blc//ycbX//fabB//srlR//yddM//yidA//fbaA//efp//yraK//sbmA//prmB//pdeK//putP//rsmH//hcaF//crfC//folC//orn//gabD//lysP//
GO_0009439_5	garL//ppsA//fhuD//
GO_0009440_6	ugpE//araE//folP//
GO_0009441_5	acpS//purT//ydhC//aroG//glmS//
GO_0009442_7	bglX//bioA//yagF//moeB//qseC//
GO_0009443_5	narP//galU//narU//
GO_0009445_5	panC//ilvD//ybeQ//waaJ//fhuB//abgB//gabP//ymgF//cyaA//ypdF//
GO_0009446_6	cspD//der//
GO_0009447_6	cysH//dcuD//ybdM//rssA//ccmD//secM//murE//aceB//
GO_0009448_5	rpsL//malG//exoX//eutB//
GO_0009450_6	zapA//ldtE//tadA//proX//
GO_0009451_6	kdgR//uspF//ybjI//lgoR//aidB//rzpD//fabB//cysI//speC//deaD//ynfL//uhpB//fucK//ybiX//nrdB//prpC//ulaC//ubiJ//sulA//yfdC//mdlB//yedP//ushA//yjaA//murC//oppA//msbA//ycfS//malK//infB//lolA//clpA//tig//ydjK//erpA//ynaE//rpsD//hxpA//entE//mpaA//tsx//lipB//tdcG//pliG//narQ//araH//pyrB//livH//dsbD//aroE//frmB//dmlA//minE//gsiA//ygiN//waaU//trpB//lptE//feaR//ldtB//rffC//fetA//hemL//secA//yihW//yaaY//intE//wzzB//cusB//yeaG//ybiJ//yfdG//nagK//pgk//yfdR//rpsI//puuA//rplM//yafN//dnaK//nemA//dedD//dnaG//
GO_0009453_4	atpF//
GO_0009454_5	yfdG//
GO_0009593_4	tpiA//rraA//
GO_0009597_5	yeaV//
GO_0009605_3	dnaQ//srmB//clpA//ypdI//ddpA//modA//map//zur//cdd//yjbF//uxaC//amiA//paaE//hda//entB//ybhI//hybO//recT//rimO//nlpE//acpH//astB//minD//dhaM//bglJ//gsiD//galP//glpD//satP//ltaE//thiC//guaD//ygeR//pstB//nrfD//lasT//potD//srlA//treF//flgI//gltI//holA//cedA//osmC//yihP//caiT//hsdR//yfdS//gatA//alaS//glsB//treA//cusB//tdcR//nadE//lysR//treC//hcaC//cbpM//dsbA//uspB//hycI//cspA//ybfE//mmuP//yibF//cyoC//hipA//frdB//fabR//yedF//paoC//hyi//mgrB//mepS//ydgA//fdhE//
GO_0009607_3	yqaE//priA//aroB//atpE//pcm//yfhH//sucA//artQ//nuoB//rimL//higA//rhaR//iap//cpdB//
GO_0009615_4	nanS//mngR//napF//ycbU//ycgB//nmpC//tnaC//fimF//priC//fetA//fsr//sdaB//yajQ//metL//
GO_0009628_3	fdnI//pth//trpD//potF//rpsR//bfr//yebZ//csgF//appB//abgT//yciA//ccmH//yiaN//argA//glxK//mutS//csgB//uacT//dgcN//tamB//rpsJ//fliA//acpH//flgD//paaZ//gsiC//mukB//recR//yfcQ//cycA//groL//mppA//aroC//nrdD//prpC//recB//yrdA//cbpM//adiY//ispA//yehY//kdgK//sppA//ybeY//rcnR//cusB//rsmG//kdgK//bamE//mhpA//lpxC//soxR//ndk//srlE//glpC//sapA//mukB//frmA//ibpA//ydjM//flgD//panE//flgB//casA//tcyL//gshB//hlyE//pepD//pyrH//intF//mtgA//chaA//yciK//bioF//yaaU//mdtI//fadK//galE//pyrG//uvrB//aroE//bfr//opgG//agaA//nrdE//glpF//ybcL//lsrR//wza//apt//galK//cusS//ygfZ//lepB//ybdR//cho//yahK//kdsC//csiR//murJ//yieH//ackA//hemL//napD//rfaF//ygaZ//artP//entE//ssuD//ycjW//glk//araF//rlmJ//rluD//acrB//gabT//aidB//yehB//ldtB//fmt//holB//idnT//intE//yjbF//ydeI//wzyE//ygbI//fkpB//cspD//yebS//idnO//lysU//ytfR//yggX//speG//hemD//ybeF//tar//murI//ypjD//luxS//sufC//epmB//ftsA//panF//uvrD//rhlB//coaE//crfC//nudG//hipA//abgR//yfcQ//uxuR//yjiM//bioF//argP//hcaR//yebC//rsmB//ggt//yfdS//hcaT//yahK//nuoH//lrhA//atpH//betB//exbB//ydcT//norW//secG//tdcE//murC//intE//ycjY//bglB//ycjD//dcuB//appB//ybhD//lit//cydD//phnL//lsrR//yahB//rihA//hipB//astC//prfC//bioC//flgA//entF//purN//dppF//hiuH//rnd//nrdR//phnK//yggW//waaA//gatZ//ytfE//ybeQ//argS//yedF//rlmF//waaZ//ghxP//rppH//preT//mioC//rpmE//dosP//ymdB//menD//frlB//puuE//cysQ//birA//kch//dhaM//mreD//thiG//ubiF//exoX//tisB//queD//phnO//dtpC//
GO_0009635_4	essD//
GO_0009636_4	btuE//wrbA//lacY//ilvD//yraJ//yfeW//hflD//ycjU//frlR//hprR//gmd//gmk//ybiO//gcvP//citG//alaE//chbA//osmC//ybdO//groS//cheY//aaeB//cspI//yqjA//hcaR//fimI//mdtN//alsA//entH//yddL//yiaU//
GO_0009637_6	yifB//
GO_0009651_5	argC//yfcR//cadA//tsaB//ilvC//asnB//
GO_0009653_3	nusA//
GO_0009696_4	hisI//
GO_0009697_5	ompF//
GO_0009698_4	ydcI//
GO_0009712_6	agaS//gldA//higB//flhE//ugd//cydA//ubiX//ychF//yhhY//evgA//
GO_0009713_7	chaC//ftsI//yqeA//yibH//ihfB//ampG//priC//moaA//rlmD//
GO_0009719_3	yoeB//srlD//eptC//
GO_0009730_5	hisF//
GO_0009743_5	rhoL//
GO_0009785_5	blc//
GO_0009850_4	rne//fklB//kgtP//hicB//nikD//fucK//bioD1//yggX//xylE//wzyE//decR//folA//yeeY//
GO_0009852_5	cdgI//nhaB//serB//rhtC//tolC//yadK//yehC//galT//elyC//sufE//yahF//dauA//yadG//
GO_0009889_5	rplR//tdcG//modA//recD//cyoC//atpD//ybcL//acrE//ppk//nuoF//cedA//ptsG//frdD//rlmH//rspB//yagU//yoeE//yqgB//mreB//trpA//ydgA//hypF//pabB//modC//cusC//pbpG//slyD//asr//qseB//rfaD//fimZ//hypT//lon//rep//nanT//pppA//cecR//ycbU//luxS//ubiB//galP//minE//rplM//intS//erfK//mngB//nfsB//nanK//paaG//sbmA//ompW//glpB//zapE//pspA//asnS//sgcB//ybhS//blr//nfo//rhaS//btuF//ubiF//nadC//dmsB//dpiA//ybgQ//puuR//galR//cueO//yghG//livH//prmC//pgaD//mglA//yehP//dnaN//betA//galR//ybaL//frr//purF//norV//rcdA//cdsA//exbB//glnK//ymgF//yihQ//malI//ybhG//ygfZ//hybD//fepA//rpmB//moaE//fliK//sulA//rnc//hslV//sdiA//nirD//fecD//rnhA//endA//ubiX//kch//ybgI//decR//yobA//hrpA//pntA//hybC//mutM//glnL//hipA//yjjU//holB//galM//sfsB//hcaB//slt//holE//pncB//metL//eptA//yoeB//ddpX//sdhA//cstA//queC//dld//frsA//rnr//csgB//elaD//ydcO//katE//ydcI//araH//wzyE//opgH//yhcN//actP//rcnR//ymfK//ispH//fliT//yjhH//ptsH//gcvP//narH//prpC//yfbS//yjhC//zapE//btuR//ymgF//basR//hxpB//rfaF//oppB//ybiV//yqcG//yjiQ//insB-2//tadA//phnO//rne//phr//folA//murA//murD//curA//uvrA//dcuC//tpx//ldtA//sdhA//lhr//sfmC//gltD//rraB//ychO//nirB//hcaT//yagJ//seqA//focA//dnaK//obgE//fliT//nfsB//mdtP//cmtA//yggF//glgX//rpsI//kduD//dapB//accC//artI//rfbB//rutR//tynA//dppA//agp//vsr//potG//yceD//nlpE//sgcA//fieF//pdxY//yhcF//yegV//rpsE//rutC//marA//ccmA//hsrA//cusB//hemB//hflX//flgI//kdpD//ydjL//envY//sufD//galU//glnH//rrrD//ybbW//yfhH//nhaA//rpmF//citT//rnb//glnE//creC//purT//cca//glk//hmp//cspB//yqiJ//rnlB//lexA//rpoS//def//cydD//glsA//aceA//hldE//mlaE//gmhB//hisB//ndh//ebgR//dut//kbaZ//elaB//aspS//recE//sapB//pgpC//nanT//lyxK//fmt//sfsA//rhaA//glsA1//hlyE//tatD//gpmM//ycgR//bipA//mdtK//dppC//curA//mazF//nadC//ydcS//thiG//fimB//nusG//wecC//ribA//aldB//ygeX//yaiP//yphF//metR//metK//livH//waaF//yoaB//paaC//dsbD//ypjD//tsaB//flgM//tsaB//paaX//hisD//sufC//bglX//recA//slyA//rfaQ//dusC//yafC//ymfK//mppA//uup//zapC//metN//
GO_0009890_6	ynfK//tdcA//fepG//rplO//pdxH//mtgA//gatA//narY//tyrS//evgS//acrA//leuE//ampH//gatC//gltB//fumB//mutL//def//gntT//etp//htpG//moaC//mzrA//bioD1//ycdX//lpxH//gatD//ung//trmJ//topAI//ydcS//paaF//ycjW//btuD//ugpE//nmpC//ydcS//manY//lamB//yefM//frsA//leuA//tusE//flhE//ihfA//gloA//aqpZ//mhpD//yciG//crr//intA//psuT//opgD//rsgA//menB//rplC//dnaB//yecS//yehD//uvrB//aqpZ//gloC//flgA//tauA//perR//mrp//ymdB//sanA//sufD//narY//mltD//caiT//nrfG//rspB//yibT//chpB//fetA//msrA//acnB//rutR//prpB//rfaF//cusA//dapB//manZ//csdA//fruK//galK//nagZ//dctA//deaD//allB//cmoM//mraY//lysP//entC//dpiB//bglF//rhlB//dbpA//hyaB//fdx//yihI//ybiO//rnlB//mdaB//mtlD//ratA//ybgQ//caiE//etp//dtpD//yqhC//dnaN//lolA//rcsF//fruB//hypB//csiD//tbpA//rlmE//
GO_0009891_6	ybcM//yjaZ//mmuM//hcaT//ispU//ccmH//cra//rpsQ//arcC//gntU//kdpB//intQ//rluA//nrdH//tsaB//serB//atpA//ccmC//ykfM//yiaA//rzoR//srmB//rsuA//yciE//ybdR//ghxQ//alr//mdtP//cynS//yfaE//yciF//bsmA//melB//yibF//ymjB//crl//pdxA//abpB//waaZ//ddpA//ybdR//ybhJ//glvC//tyrB//nagB//ybdG//baeR//rcnB//caiE//insI3//araD//rpsM//sbp//ssb//fimH//yebC//pdhR//aslB//ymgC//pstA//phnK//nagE//fadL//fucO//rpoD//mgrB//ycgV//sapA//srkA//mreC//rplP//galS//norW//srlE//psuT//mltF//yfgJ//phnG//ilvH//yiaF//hybE//ynfE//argR//
GO_0009892_5	argS//gabT//araE//yieF//yraJ//nanK//ilvM//purB//yjiQ//bamB//elyC//speC//mdaB//gltB//ycaN//nlpD//sdaA//curA//selU//lepB//csrD//lsrD//ldcA//kdsA//hokB//ycdY//waaA//tar//waaP//leuE//dcuA//iscS//ygcW//cdgI//qorA//yadK//bsmA//ycbX//narZ//tpx//ggt//yggN//idi//zipA//arnB//tcyP//dxr//rnpA//ydjK//mlaF//uidA//livK//purN//cbeA//waaL//lldP//yoaB//yhjC//ydcZ//phnC//pheT//dgoA//ushA//fabZ//accA//lldR//dsbA//waaF//tusC//holD//iscX//mog//ubiA//ugpE//hflK//ybiT//rpnB//rsmB//ybeQ//msrA//ftsL//cydA//dppD//lpxD//qseC//proV//ytfR//dppC//fabB//caiF//frdD//dapD//csdE//sdhA//nimT//accA//atpG//rfbD//uspB//sstT//frdC//manX//alaC//deoD//yoeE//gltL//dnaQ//yfbU//hdeD//proV//borD//proW//glsA2//xerC//yceD//fliS//ychO//lolA//ybbN//yibF//lpoA//ybbN//acpS//pcm//msrA//csdE//fdhE//puuA//gatD//hchA//sdaB//dapA//mngA//allD//mtfA//hscA//hybD//pitB//shiA//rutF//pcm//dcyD//bssR//bglF//yehC//fiu//
GO_0009893_5	bssR//phoU//avtA//ygjH//sucA//wzc//lptA//caiT//glmU//eutA//ygeX//pyrD//yehY//glsA2//nrdA//fliK//rpsO//flgJ//rhsD//sspA//aroE//glnP//clsC//sgrT//sucD//ompC//sdiA//fur//dcuB//malK//queA//pstC//casD//yjjQ//cadB//cysE//dnaG//mazG//opgC//emrY//alsK//leuO//mazF//speA//ybjC//ycjU//yciF//tyrA//tap//dsbC//blc//glcD//cysI//spy//sgbU//yafS//bioA//yicJ//nrdG//cysG//waaS//epd//dinI//gadW//lolC//cfa//alkA//nrdE//dpiB//mrcB//fic//leuC//yhhZ//abgT//ycaN//caiD//trkA//ilvM//hisF//elaA//yedF//argB//metH//ydeT//abpB//nrfE//phoR//mgsA//ftsW//paaX//ushA//rffC//yfaU//fsr//rmf//tatB//ydjK//rpoH//rrrQ//
GO_0009894_5	menH//ftsB//yhcF//mdtA//pheS//rbbA//sgrR//menE//purL//asnS//gloC//waaJ//pdxJ//thrL//
GO_0009895_6	frdD//nrdG//rseB//yjbG//
GO_0009896_6	uvrC//bioH//uhpT//
GO_0009966_5	purL//
GO_0009968_6	rlmD//
GO_0009970_6	panC//ffh//ade//
GO_0009972_10	kdsC//
GO_0009991_4	fepG//ihfB//proX//seqA//glvB//gshA//yhcN//rarD//lptF//cysC//asr//yohC//nfsB//tdk//psuG//priC//ilvH//rluB//lnt//waaU//cusS//galF//emrE//ghrB//metB//arsR//yhbQ//prpB//gsiD//entE//sanA//xylE//yeaK//mzrA//ghrB//sanA//rsmC//cspE//rplR//narG//rssA//galR//fdhD//mtlD//ytfP//glnD//cheA//argH//rpsQ//argH//ygjH//mreD//ycfL//wzyE//mltF//purU//cdsA//tsr//ybgP//mlaB//sgcB//rho//yaaJ//
GO_0009992_5	gstB//menH//ispF//tnaA//
GO_0010033_4	yhhY//hfq//hyaC//yjeI//ribD//ptsH//ulaC//qseB//hemA//uacT//csrD//murA//rplI//rzoR//fruB//rluA//ppsR//rimJ//frmR//caiD//nrdB//yahN//csgD//maeA//paaC//nanA//yihT//rseP//aroC//pabA//tdcC//yahO//cmoB//selD//lptC//mepH//secY//mngA//nagZ//ybcF//rnlB//cpdB//hflC//
GO_0010035_4	yjhP//arcB//artM//ibpA//ybeY//yahB//flhC//ulaC//pitA//hscC//pmbA//frwC//pal//ortT//moaE//aceK//narU//yfaL//mdtK//ybhG//pstS//nemR//allC//thrS//cyoB//ispG//asnC//pyrL//arnA//secY//rpiA//yehP//amiC//zapD//malZ//ykgM//ybgP//fucK//leuC//cptB//oppF//fdx//pyrG//zapB//ompF//rph//ttcA//bhsA//puuD//hycH//xanQ//paaH//argF//rplO//yejB//insK//azoR//rnpA//intA//nanS//nikD//btuC//potF//yidL//ybiS//carB//tolR//purF//ldtC//accD//ydbK//yafO//allS//ybjD//nanK//cysE//
GO_0010038_5	tig//mtlA//kbaY//glgB//ftsQ//araC//ampH//pdxH//hycA//recT//efp//chbR//dppD//yibH//evgS//dtpC//yhaC//aer//yehY//kefC//rho//ubiB//hda//argS//pgaA//grcA//waaA//rof//ydfD//aaeB//cysG//gadA//pfkB//cyaY//sgcX//cheR//cvrA//evgA//tsgA//mcbR//lspA//sgcR//nth//rnhA//helD//
GO_0010039_6	recO//rodZ//rmuC//yobA//intF//yigB//ftsE//
GO_0010041_7	fis//accB//fabB//rnlA//yjeH//pykA//
GO_0010042_6	kup//mprA//
GO_0010043_6	norR//livG//yegV//pyrF//moaB//yiaM//
GO_0010045_6	rpsB//yejA//fumB//
GO_0010106_6	pagP//
GO_0010124_4	ftp//yphC//dgt//trpS//adhE//hlyE//ruvA//yqhC//hypD//ushA//ydhK//dauA//yahD//
GO_0010133_7	entB//
GO_0010139_7	mhpR//
GO_0010165_6	pliG//livJ//treA//cynX//cysE//dcuA//yqhC//frvB//fadJ//shoB//ygbM//rpmE//aspA//ydiQ//yggE//tufB//
GO_0010167_5	galU//tdcF//
GO_0010212_5	agaW//pitA//envZ//serA//prpB//purC//ibaG//tcyL//ytfP//flgG//ybhI//hycH//ariR//panC//glcC//proQ//udp//yjjB//ampE//elfG//yehC//purB//rayT//rdgC//galR//potI//osmY//dadA//
GO_0010226_6	mutL//
GO_0010243_5	malI//pphB//yciT//slyA//hofP//gapA//narX//potA//pfkB//rpmJ//rpsR//lnt//mipA//mrdB//cdd//ulaC//
GO_0010269_5	ytfQ//
GO_0010272_6	sgcC//creC//nlpE//ynhF//dcuB//rpsM//
GO_0010273_4	macB//btuE//degS//guaB//qseC//yfeR//
GO_0010288_6	hycB//
GO_0010312_3	frdB//
GO_0010332_6	hdeB//
GO_0010350_6	comR//yfcV//
GO_0010438_6	glgC//yafQ//ynhF//hflK//
GO_0010447_5	hisM//soxR//glcC//yadM//tolC//blc//rplW//lsrK//yqjA//nanE//rutA//yfeR//ybiJ//pgk//dusC//tcyP//thiI//exbD//nudB//hemA//fdhE//
GO_0010466_7	gadX//tatD//
GO_0010468_6	insB-2//hyfC//yqhD//rlmA//mutY//feoC//ldhA//trmA//nupX//tcyL//rspB//fepB//alsE//mog//avtA//exbB//tesB//fabZ//mgsA//xapR//adhE//mlaC//galP//tmk//topB//ubiB//yciA//umuD//atoC//yiiE//rplW//ykgO//hypB//rutB//ydcO//suhB//dcyD//tdcR//dinD//dfp//rbsC//pfkB//lpxL//rutC//frr//arnD//argI//yehD//mepH//yqcG//ybdM//uhpT//fepG//intZ//ybjL//ubiE//ybiI//rbsC//mnaT//yoeB//rpmF//livH//rfaQ//creC//ygjR//sxy//relB//acrB//zur//fumB//mepM//uidR//rseC//tldD//sufD//paaG//osmF//hycI//hisM//nrfA//fhuB//dppC//osmE//fepE//tdk//pck//narW//ttdT//proW//ydiQ//yhjB//dgoA//yhaV//yciT//emrY//fabA//glpX//patD//tamA//edd//murR//yciG//cobB//lepA//narZ//recJ//fabI//ftsY//rho//cynX//rdgB//lldR//leuB//ybhG//fliG//hisS//casC//cpsB//fecA//asnA//ptsH//recF//aroC//trpA//lpxB//tig//putA//sapD//mhpR//mdtO//btuC//ttdT//tus//ariR//fnr//speF//cobB//fucP//metF//cvpA//yhcH//yddL//carA//rpe//bssS//lsrG//hslO//narH//hdhA//otsA//abgA//priC//ispG//lplA//paoC//yqaB//recB//yjbF//envY//pdeK//caiB//hyfC//yejB//sugE//ybiI//pdeR//yfjV//cedA//kgtP//purA//yiaN//intF//ybcM//truB//fre//aroB//mnmE//citT//plsX//leuB//pspC//rcnR//rffM//mtgA//ghoT//acrZ//ypdA//ariR//atoS//atpA//hflD//exoX//narJ//nanT//cynT//brnQ//thiE//yehB//srmB//yeeA//seqA//ydfK//bcsQ//uidA//hda//yafQ//ahr//pmbA//rpsL//dld//kgtP//norW//ygbI//tolC//hisD//yhhT//creB//pykA//ybhI//frwD//ybaE//rplK//ulaD//sfmA//leuD//acs//aroA//djlC//cysA//rhmR//phnH//flgC//arnA//yedL//malI//hybE//sfsB//flgB//perR//uxaC//nlpI//pyrG//tonB//amiB//cytR//ycaO//fdnG//pphA//trpR//abgR//adiY//yifB//crcB//dgcQ//ybaQ//envZ//umpH//rplR//cydB//thiL//tcyJ//mepM//yejB//hdeD//trkG//murR//yehD//yebS//cobS//cbeA//kduI//yabI//ddlA//nth//cvpA//elyC//btuC//pheP//macB//rsmJ//argD//pncB//roxA//puuR//atpB//lpxK//creC//yneE//ftsA//miaB//araC//sdaB//yjcS//sad//tufB//tdh//lepB//rpoA//ldrB//cdaR//ubiE//dgoT//hycB//lit//ggt//pmbA//mntS//afuB//yahK//essD//cheY//astB//rlpA//lpxP//yghW//sufS//atpB//prfB//
GO_0010498_6	ybgQ//
GO_0010501_7	kch//galU//ydjK//artJ//rpsH//bioF//insK//ycjQ//yjhG//
GO_0010528_5	rpsN//
GO_0010556_6	yehY//rseC//lasT//yehY//fumC//yfhM//putA//pgpA//ligA//gshA//rpsH//yiaO//glvB//ygiV//nrfF//arcA//glnH//glnK//mtn//zinT//ybcJ//yieL//kdpF//pta//speG//tolQ//nfo//ygjR//pgaD//smrA//chbC//ftnA//mgrB//ykfM//tolA//ydfD//cadC//dut//iaaA//metF//cysM//avtA//aaeB//yeaK//mhpC//yidQ//yddL//ompR//pcm//blc//phnL//rhoL//ubiF//plsX//ybaM//thiH//miaB//ybeY//trkG//yggP//cbpM//gspI//melB//sodC//ybdG//tsaE//dsbB//pgsA//fryB//mdtA//yjaZ//dapF//fabA//puuR//oxyR//yghG//napC//waaS//mutY//grcA//yagG//fixC//yehU//pgaA//fdx//leuD//cptB//napF//yebQ//lsrR//waaJ//kefB//ppk//cysA//ridA//ibpA//livJ//ftsP//hemL//rffT//yfcQ//tap//rlmA//yhjG//adhE//cpsG//clcB//rnb//recO//gnsB//gpmM//arnA//ldtC//yedF//lpcA//xylF//frvA//yeaG//ynjA//ykgO//zapA//rhmD//dgcQ//ilvD//alr//pfkB//rcsA//mrp//yggF//ybiS//hemF//ung//ompG//torY//nikR//frlC//lplT//aspS//insH-6//hslR//dgoD//clpS//alkA//lpoA//rpiB//yrfG//metE//lpxD//frvA//bolA//yfdG//rcnR//gspI//ais//gdhA//dinQ//oppF//kdgK//yiaB//araB//yebK//zraS//coaA//rplF//hexR//tsaE//opgG//fabH//avtA//fimF//nikD//ydbD//idnK//pmbA//ybaT//qseC//thiD//hdeD//xseB//adeP//acrZ//ftsN//mreC//asd//dgcQ//dkgB//mcbA//yhdZ//yqeA//nuoM//cdaR//ulaR//exoX//fryB//nirC//bglJ//sodA//gadE//insI3//torI//mtr//uxaA//corA//lysU//dgcQ//ygeV//aroK//fliT//mfd//mug//dgcJ//glpK//mnmA//gldA//casC//csrA//yqiH//focA//tatE//ptsI//treF//cutC//mscK//hupA//aroL//narW//ybiO//ettA//tonB//hypF//ygbM//rdgC//rpmG//ybeF//dacB//dgt//ftsA//frwD//nrdR//yfcS//gpmA//dcuC//wrbA//aidB//mdtC//lsrB//lptB//cynX//glpG//proQ//lpxM//topAI//fimG//focA//aroA//ytfQ//tehA//dnaK//gadX//rpmC//exuR//oxc//yfiR//groL//murP//araA//bfr//tufB//mog//cusS//fepB//psuG//cyoA//nanR//ybjC//mukB//ykgF//agaD//yidA//allR//menC//mug//csdA//dtd//wzb//fabZ//gspI//glcB//katE//leuD//gpmM//artQ//uspC//garR//nuoE//prpR//ldcA//tyrA//rpmE//mdtI//selA//yhaO//ilvC//uhpA//bolA//carB//speD//yidL//serB//hisH//recB//hyfA//
