# From /Users/Daniela/Documents/CCG/GU_art_2/GO_levels/scripts/golevels_of_random_sets_v2.pl on Wed Oct  3 04:22:40 2018
# Using: /Users/Daniela/Documents/CCG/GU_art_2/GO_levels/random_sets_smgns/random_strict/
# GO levels of same set are in: /Users/Daniela/Documents/CCG/GU_art_2/GO_levels_extended/results/random_gos/levels/strict_random_levels.txt 
# Columns= Group name
# Rows= Random set
	AccB_neg	AcrR_neg	Ada_neg	Ada_pos	AdiY_pos	AgaR_neg	AidB_neg	AlaS_neg	AllR_neg	AllS_pos	AlsR_neg	AppY_pos	AraC_neg	AraC_pos	ArgP_neg	ArgP_pos	ArgR_neg	ArgR_pos	ArsR_neg	AscG_neg	AsnC_neg	AsnC_pos	AtoC_pos	BaeR_pos	BasR_neg	BasR_pos	BetI_neg	BirA_neg	BluR_neg	BolA_neg	BolA_pos	CadC_pos	CaiF_pos	Cbl_pos	CdaR_pos	CecR_neg	ChbR_neg	ChbR_pos	ComR_neg	CpxR_neg	CpxR_pos	Cra_neg	Cra_pos	CreB_neg	CreB_pos	CsgD_neg	CsgD_pos	CsiR_neg	CspA_pos	CueR_neg	CueR_pos	CusR_pos	CynR_neg	CynR_pos	CysB_neg	CysB_pos	CytR_neg	Dan_pos	DcuR_pos	DeoR_neg	DhaR_neg	DhaR_pos	DicA_neg	DinJ-YafQ_neg	DnaA_neg	DnaA_pos	DpiA_neg	DpiA_pos	DsdC_neg	DsdC_pos	EbgR_neg	EnvR_neg	EnvY_pos	EvgA_pos	ExuR_neg	FabR_neg	FadR_neg	FadR_pos	FeaR_pos	FhlA_pos	FlhDC_neg	FlhDC_pos	FliZ_neg	FucR_pos	Fur_neg	Fur_pos	GadE-RcsB_pos	GadE_pos	GadW_neg	GadW_pos	GadX_neg	GadX_pos	GalR_neg	GalR_pos	GalS_neg	GalS_pos	GatR_neg	GcvA_neg	GcvA_pos	GlcC_neg	GlcC_pos	GlpR_neg	GlrR_pos	GntR_neg	GutM_pos	GutR_neg	HU_neg	HU_pos	HcaR_neg	HcaR_pos	HdfR_neg	HdfR_pos	HigA_neg	HigB-HigA_neg	HipAB_neg	HipB_neg	HyfR_pos	HypT_neg	HypT_pos	IclR_neg	IdnR_neg	IdnR_pos	IlvY_neg	IlvY_pos	IscR_neg	IscR_pos	KdgR_neg	KdpE_pos	LacI_neg	LeuO_neg	LeuO_pos	LexA_neg	LldR_neg	LldR_pos	LrhA_neg	LrhA_pos	LsrR_neg	LysR_neg	LysR_pos	MalI_neg	MalT_pos	MarA_neg	MarA_pos	MarR_neg	MatA_neg	MatA_pos	MazE-MazF_neg	MazE_neg	McbR_neg	McbR_pos	MelR_neg	MelR_pos	MetJ_neg	MetR_neg	MetR_pos	MhpR_pos	Mlc_neg	MlrA_pos	MngR_neg	MntR_neg	MntR_pos	ModE_neg	ModE_pos	MprA_neg	MqsA_neg	MraZ_neg	MtlR_neg	MurR_neg	MurR_pos	Nac_neg	Nac_pos	NadR_neg	NagC_neg	NagC_pos	NanR_neg	NanR_pos	NarL_neg	NarL_pos	NarP_neg	NarP_pos	NemR_neg	NhaR_pos	NikR_neg	NimR_neg	NorR_neg	NorR_pos	NrdR_neg	NsrR_neg	NtrC_neg	NtrC_pos	OmpR_neg	OmpR_pos	OxyR_neg	OxyR_pos	PaaX_neg	PdeL_pos	PdhR_neg	PdhR_pos	PepA_neg	PgrR_neg	PhoB_neg	PhoB_pos	PhoP_neg	PhoP_pos	PrpR_neg	PrpR_pos	PspF_neg	PspF_pos	PurR_neg	PutA_neg	PuuR_neg	QseB_pos	RbsR_neg	RbsR_pos	RcdA_neg	RcdA_pos	RclR_pos	RcnR_neg	RcsAB_neg	RcsAB_pos	RcsB-BglJ_pos	RcsB_neg	RcsB_pos	RelB-RelE_neg	RelB_neg	RhaR_pos	RhaS_pos	Rob_neg	Rob_pos	RstA_neg	RstA_pos	RtcR_pos	RutR_neg	RutR_pos	SdiA_neg	SdiA_pos	SgrR_neg	SgrR_pos	SlyA_pos	SoxR_neg	SoxR_pos	SoxS_neg	SoxS_pos	StpA_neg	SutR_neg	SutR_pos	TdcA_pos	TdcR_pos	TorR_neg	TorR_pos	TreR_neg	TrpR_neg	TyrR_neg	TyrR_pos	UhpA_pos	UidR_neg	UlaR_neg	UvrY_pos	UxuR_neg	XapR_pos	XylR_neg	XylR_pos	YdeO_neg	YdeO_pos	YedW_neg	YedW_pos	YefM-YoeB_neg	YefM_neg	YehT_pos	YeiL_pos	YiaJ_neg	YjjQ_neg	YpdB_pos	YqhC_pos	YqjI_neg	ZntR_pos	ZraR_pos	Zur_neg
ran_63.txt	1.00	0.56	NA	0.67	0.38	0.78	NA	NA	0.67	NA	0.50	0.70	0.38	0.67	NA	0.64	0.63	0.50	1.00	0.50	0.67	NA	0.67	0.57	NA	0.75	0.75	0.75	0.50	1.00	NA	0.33	0.78	0.67	0.50	0.75	0.40	0.60	NA	0.50	0.58	0.62	0.59	0.50	0.50	0.38	0.58	0.50	NA	0.80	1.00	0.83	NA	1.00	0.57	0.50	0.67	0.67	0.50	0.67	NA	0.67	0.57	NA	0.67	0.50	NA	0.71	NA	0.50	0.50	0.50	0.50	0.71	0.43	NA	0.56	0.88	0.50	0.69	0.50	0.44	0.50	0.57	0.61	0.47	0.50	0.50	0.55	0.70	0.80	0.58	0.67	1.00	0.78	0.50	0.60	0.50	1.00	NA	0.83	0.57	1.00	0.56	0.83	0.60	0.50	NA	NA	0.50	0.50	1.00	1.00	0.50	0.60	0.67	0.60	0.40	0.86	0.33	NA	0.75	NA	NA	0.44	0.62	1.00	1.00	0.50	0.50	0.62	0.50	0.67	0.67	NA	NA	0.50	NA	NA	0.67	0.67	0.71	0.63	0.33	0.60	1.00	NA	0.50	NA	1.00	0.67	0.50	0.77	0.50	0.67	0.40	0.56	0.67	0.67	1.00	NA	0.55	0.59	0.40	0.57	0.38	0.33	0.67	NA	0.38	0.56	0.75	0.64	0.67	0.44	NA	0.56	0.61	0.50	0.41	0.50	0.50	1.00	1.00	NA	0.50	0.71	0.61	0.50	0.58	0.55	0.56	0.75	0.63	0.70	NA	0.48	0.80	0.33	0.67	0.70	0.59	0.50	0.51	NA	0.75	NA	0.33	0.68	NA	0.71	0.50	0.57	NA	NA	0.67	1.00	NA	0.25	0.56	0.64	1.00	0.42	0.50	0.67	NA	0.50	NA	0.86	0.60	0.60	1.00	0.70	1.00	0.67	1.00	1.00	0.50	NA	NA	1.00	0.50	0.45	0.67	0.75	NA	0.40	0.57	0.33	0.50	1.00	0.50	0.56	1.00	NA	0.75	0.67	0.40	0.44	NA	NA	0.67	1.00	0.74	0.40	0.80	NA	NA	NA	NA	0.60	0.78	NA	0.50	1.00	NA	0.50	0.40
ran_64.txt	NA	0.40	0.50	0.75	0.50	0.50	NA	NA	0.75	1.00	0.50	0.75	0.75	0.67	NA	0.60	0.48	0.50	0.67	1.00	0.67	NA	1.00	0.86	1.00	0.50	0.50	0.60	0.75	0.50	NA	0.67	0.67	0.43	0.67	0.60	0.75	0.60	NA	0.45	0.63	0.52	0.50	0.67	NA	0.60	0.75	0.60	1.00	0.50	0.50	0.64	NA	1.00	0.50	0.38	0.50	1.00	0.67	0.60	NA	0.33	0.43	1.00	0.67	0.71	NA	0.62	NA	0.50	0.50	NA	0.50	0.40	0.56	1.00	0.80	0.82	1.00	0.65	1.00	0.53	0.33	0.50	0.59	0.62	0.56	0.58	0.44	0.44	0.75	0.67	0.44	0.50	0.38	0.75	0.67	0.67	0.67	NA	0.50	0.62	0.60	0.73	0.71	0.67	0.57	NA	NA	0.67	NA	0.67	NA	0.50	0.75	0.80	0.55	0.50	1.00	0.33	1.00	0.80	NA	NA	0.53	0.56	NA	1.00	0.67	1.00	0.50	0.47	0.33	0.67	NA	0.50	0.43	NA	NA	1.00	0.75	0.80	0.65	0.50	0.67	NA	0.67	0.50	NA	1.00	0.67	1.00	0.53	NA	0.50	0.50	0.71	0.60	0.50	0.75	NA	0.70	0.50	0.40	0.57	0.53	1.00	NA	NA	0.62	0.71	0.75	0.53	0.67	0.62	NA	0.62	0.56	0.76	0.48	0.33	0.50	0.67	1.00	NA	NA	0.75	0.60	0.25	0.61	0.38	0.62	0.67	0.44	0.43	NA	0.57	0.50	1.00	0.43	0.78	0.48	0.50	0.58	NA	0.75	NA	1.00	0.64	NA	0.71	0.67	0.50	NA	1.00	0.67	0.67	0.33	0.83	0.43	0.69	0.50	0.58	0.67	0.67	0.50	0.20	NA	0.76	0.75	0.50	NA	0.58	NA	1.00	1.00	0.40	0.50	NA	NA	0.50	0.50	0.55	0.50	0.60	NA	0.71	0.57	0.67	0.57	0.50	0.57	0.50	0.67	NA	0.75	0.80	0.75	0.75	1.00	NA	0.83	1.00	0.71	0.60	0.67	0.50	1.00	NA	NA	0.62	0.50	NA	NA	0.50	NA	0.67	1.00
ran_65.txt	0.50	0.82	NA	0.67	0.67	0.55	NA	NA	0.62	0.50	0.50	0.62	0.62	0.75	NA	0.40	0.62	0.80	0.50	0.60	0.33	NA	0.50	0.60	0.50	0.67	0.67	0.67	0.50	NA	0.50	1.00	0.50	0.57	1.00	0.50	0.50	0.60	NA	0.72	0.50	0.57	0.42	1.00	0.50	0.54	0.67	0.50	0.50	0.50	NA	0.73	NA	0.67	0.33	0.58	0.36	0.67	0.38	0.67	NA	1.00	0.50	0.50	0.67	0.71	NA	0.44	NA	0.50	NA	0.50	1.00	0.59	0.43	0.50	0.50	0.43	NA	0.52	0.75	0.53	0.47	0.43	0.58	0.50	0.57	0.50	0.60	0.50	0.60	0.48	0.50	0.67	0.44	0.50	0.80	1.00	1.00	NA	0.75	0.57	0.80	0.67	0.57	0.57	0.67	NA	NA	0.60	0.50	0.50	0.50	0.50	0.60	0.83	0.60	0.75	0.86	0.67	1.00	0.50	NA	NA	0.69	0.67	1.00	1.00	1.00	1.00	0.73	0.46	NA	0.33	0.50	0.50	0.60	NA	NA	NA	0.78	0.83	0.43	0.67	0.50	1.00	0.67	1.00	NA	1.00	0.67	0.50	0.75	0.50	0.67	0.75	0.62	0.78	NA	1.00	NA	0.62	0.52	0.50	0.40	0.50	1.00	0.67	NA	0.80	0.64	0.67	0.50	0.67	0.62	NA	0.51	0.38	0.68	0.38	1.00	0.71	0.50	0.50	NA	0.50	0.67	0.56	0.75	0.57	0.75	0.33	0.89	0.69	0.55	NA	0.70	0.50	1.00	0.33	0.55	0.49	0.83	0.56	NA	0.67	NA	0.67	0.58	0.50	0.60	0.50	0.71	NA	0.50	0.43	0.67	0.50	0.50	0.50	0.55	NA	0.48	0.50	NA	1.00	0.75	NA	0.50	0.75	0.40	1.00	0.67	NA	0.33	0.50	0.67	0.50	NA	NA	0.50	0.50	0.53	0.40	0.60	NA	0.50	0.57	0.67	0.62	1.00	0.60	0.83	0.67	NA	0.67	0.83	0.40	0.62	0.50	NA	0.80	1.00	0.71	0.75	0.60	0.50	0.50	NA	NA	0.43	0.67	NA	0.50	0.50	NA	0.67	0.83
ran_66.txt	1.00	0.62	NA	0.67	0.50	0.70	NA	NA	0.57	1.00	0.60	0.60	0.67	0.60	NA	0.55	0.62	0.75	0.50	0.60	0.50	NA	0.33	0.50	1.00	0.55	0.67	0.60	0.50	0.50	NA	0.67	0.50	0.75	0.70	0.60	0.40	0.40	NA	0.59	0.65	0.47	0.71	0.67	1.00	0.45	0.75	0.80	0.50	0.80	0.50	0.57	NA	0.50	0.83	0.65	0.64	0.50	0.67	0.67	NA	0.33	0.75	0.67	0.67	0.50	NA	0.38	NA	1.00	1.00	1.00	NA	0.46	0.44	1.00	0.60	0.60	NA	0.54	0.50	0.57	0.59	0.33	0.64	0.59	0.56	0.44	0.38	0.80	0.67	0.71	0.50	0.75	0.50	0.67	0.60	1.00	0.75	NA	0.50	0.71	0.50	0.75	1.00	0.50	0.33	NA	NA	0.67	NA	1.00	0.50	NA	0.75	1.00	0.58	0.50	0.50	1.00	NA	0.40	NA	NA	0.53	0.67	0.50	0.67	1.00	0.67	0.50	0.65	1.00	NA	1.00	1.00	0.57	NA	NA	0.33	0.75	0.86	0.56	0.67	0.80	NA	NA	0.67	NA	0.67	0.50	NA	0.75	NA	0.75	0.33	0.56	0.57	0.33	1.00	NA	0.62	0.39	0.75	0.83	0.75	0.50	0.67	NA	0.50	0.67	0.75	0.45	1.00	0.75	NA	0.62	0.39	0.45	0.60	1.00	0.67	0.67	0.50	NA	1.00	0.57	0.58	1.00	0.60	0.50	0.75	0.78	0.53	0.67	NA	0.79	0.50	1.00	0.50	0.45	0.49	0.44	0.63	NA	0.50	NA	0.80	0.58	NA	0.75	1.00	0.50	NA	0.50	0.67	0.50	1.00	0.67	0.67	0.82	1.00	0.70	NA	0.67	NA	0.67	NA	0.60	0.75	0.75	0.50	0.69	NA	1.00	0.50	0.67	1.00	NA	NA	0.50	NA	0.48	0.71	0.80	NA	0.57	0.50	0.67	0.50	NA	0.56	0.60	0.67	NA	0.75	0.83	0.75	0.50	0.50	NA	0.67	0.50	0.53	0.50	0.67	0.50	1.00	NA	NA	0.75	0.56	NA	NA	NA	NA	0.67	1.00
ran_67.txt	1.00	0.60	0.50	1.00	0.50	0.70	NA	NA	0.50	1.00	0.80	0.71	0.62	0.71	NA	0.45	0.52	0.33	NA	0.60	1.00	NA	0.50	0.83	NA	0.38	0.33	0.50	NA	NA	1.00	0.67	0.56	0.57	0.70	1.00	0.67	0.50	NA	0.47	0.56	0.52	0.47	0.67	NA	0.36	0.36	0.75	NA	0.75	0.50	0.50	NA	0.50	0.50	0.56	0.44	1.00	0.56	0.67	NA	0.67	0.75	0.67	0.60	0.40	NA	0.50	NA	0.50	NA	1.00	NA	0.44	0.50	1.00	0.44	0.67	0.50	0.50	0.67	0.61	0.56	1.00	0.59	0.50	0.60	0.40	0.56	0.75	0.40	0.39	0.50	0.75	0.43	1.00	0.80	0.33	0.67	NA	0.80	0.86	0.80	0.64	0.67	0.50	0.67	NA	NA	0.50	0.50	0.67	1.00	0.50	0.50	0.50	0.36	0.50	0.57	0.50	NA	0.67	NA	NA	0.65	0.44	NA	1.00	NA	0.67	0.43	0.55	0.67	0.67	NA	1.00	0.67	NA	NA	NA	0.50	0.80	0.56	NA	0.50	NA	0.50	0.67	NA	0.67	1.00	1.00	0.62	1.00	1.00	0.60	0.56	0.89	0.67	0.33	NA	0.62	0.67	0.80	0.50	0.42	0.67	1.00	NA	1.00	0.45	0.50	0.50	0.67	0.50	NA	0.49	0.66	0.69	0.67	0.67	0.50	1.00	NA	NA	0.50	0.67	0.40	0.40	0.67	0.60	1.00	0.44	0.59	0.77	NA	0.59	0.40	0.50	0.50	0.55	0.45	0.38	0.64	NA	0.50	NA	0.40	0.69	1.00	0.80	1.00	0.60	NA	NA	0.67	0.67	NA	0.80	0.44	0.75	NA	0.61	0.67	1.00	1.00	0.40	NA	0.55	1.00	0.50	NA	0.69	NA	0.67	0.67	0.67	0.50	NA	NA	1.00	1.00	0.48	0.67	0.50	NA	0.57	0.67	0.67	0.38	1.00	0.73	0.50	0.50	NA	0.33	0.60	1.00	0.78	0.50	NA	0.50	0.50	0.50	0.50	0.57	0.50	1.00	NA	NA	0.71	0.62	NA	0.50	NA	NA	0.67	0.67
ran_68.txt	0.50	0.60	0.50	0.50	0.50	0.60	NA	NA	0.67	0.33	0.33	0.62	0.57	0.62	NA	0.45	0.59	0.60	0.67	0.75	1.00	NA	0.50	1.00	NA	0.62	0.67	0.67	0.75	1.00	1.00	0.50	0.80	0.56	0.50	0.75	0.80	1.00	NA	0.65	0.45	0.55	0.65	0.50	0.50	0.50	0.85	0.60	0.50	0.40	NA	0.60	NA	1.00	0.80	0.67	0.50	0.33	1.00	0.80	NA	0.67	0.60	0.50	0.70	0.33	NA	0.50	NA	0.50	NA	1.00	0.50	0.75	0.62	NA	0.50	0.78	1.00	0.45	0.50	0.50	0.68	0.50	0.55	0.39	0.71	0.55	0.60	0.73	0.67	0.77	0.50	0.67	0.50	0.50	0.67	1.00	0.50	NA	0.50	0.71	0.60	0.64	0.60	0.80	0.40	NA	NA	0.40	NA	0.33	NA	0.50	0.80	0.50	0.50	0.60	0.67	0.50	0.50	1.00	NA	NA	0.60	0.36	0.50	0.67	1.00	1.00	0.56	0.64	0.67	0.33	1.00	0.50	0.57	NA	NA	1.00	0.44	0.50	0.61	1.00	0.80	NA	0.50	1.00	NA	0.67	NA	0.67	0.54	NA	0.67	0.50	0.43	0.38	NA	NA	NA	0.57	0.44	0.33	0.86	0.77	0.50	0.67	NA	0.71	0.57	0.75	0.52	0.67	0.56	NA	0.51	0.53	0.73	0.68	0.50	0.50	0.50	NA	NA	0.50	0.67	0.44	0.75	0.53	0.70	0.50	0.70	0.42	0.75	NA	0.60	0.75	1.00	1.00	0.50	0.51	0.50	0.55	NA	0.33	NA	0.75	0.57	0.50	0.40	0.50	0.83	NA	NA	0.57	0.67	1.00	0.60	0.86	0.73	1.00	0.50	0.67	0.50	NA	0.50	NA	0.64	0.60	0.75	1.00	0.82	0.50	1.00	1.00	0.75	0.50	NA	NA	0.50	NA	0.56	0.57	0.75	NA	0.50	0.83	0.50	0.43	0.50	0.64	0.50	0.50	NA	0.50	0.33	0.67	0.62	NA	NA	0.33	1.00	0.62	1.00	0.71	0.50	0.50	NA	NA	0.67	0.57	NA	NA	NA	NA	0.50	1.00
ran_69.txt	NA	0.50	NA	1.00	0.43	0.75	NA	NA	0.67	0.67	0.83	0.44	0.57	0.50	NA	0.67	0.68	0.50	0.33	0.50	0.67	NA	0.50	0.71	1.00	0.73	0.50	0.75	0.50	1.00	0.50	1.00	0.78	0.71	0.67	0.80	0.67	0.83	NA	0.67	0.51	0.38	0.48	1.00	NA	0.64	0.58	0.80	1.00	0.75	NA	0.82	NA	NA	0.40	0.53	0.50	0.75	1.00	0.60	NA	0.67	0.67	1.00	0.44	0.67	NA	0.40	NA	1.00	1.00	NA	1.00	0.69	0.62	0.50	0.78	0.70	0.50	0.54	0.67	0.57	0.67	0.50	0.43	0.72	0.57	0.46	0.44	0.86	0.75	0.52	0.62	0.75	0.78	0.75	0.25	0.67	0.50	NA	0.50	0.44	0.50	0.62	0.40	0.67	0.57	NA	NA	0.67	1.00	0.67	0.50	0.50	0.60	0.60	0.45	0.60	0.67	0.67	0.50	0.60	NA	NA	0.50	0.56	NA	0.25	NA	0.50	0.44	0.56	0.50	0.67	NA	0.50	0.71	NA	NA	1.00	0.67	0.57	0.60	0.50	0.67	1.00	0.50	0.67	NA	0.50	0.67	1.00	0.54	NA	0.75	0.60	0.78	0.44	0.33	0.50	NA	0.53	0.48	0.60	0.80	0.50	NA	0.50	NA	0.75	0.36	0.75	0.48	0.50	0.80	NA	0.55	0.50	0.62	0.50	0.67	0.25	0.67	0.50	NA	0.50	0.50	0.61	1.00	0.53	0.50	0.67	0.50	0.55	0.54	NA	0.60	0.75	0.67	0.60	0.70	0.52	0.70	0.62	NA	1.00	NA	0.75	0.46	NA	0.50	1.00	0.71	NA	NA	0.33	0.67	1.00	0.60	0.56	0.62	0.50	0.42	0.33	0.67	0.50	0.50	NA	0.33	0.40	0.80	1.00	0.54	0.50	0.67	1.00	0.67	0.75	NA	NA	NA	0.50	0.53	0.83	0.40	NA	0.67	0.50	0.67	0.44	0.50	0.60	0.50	0.50	NA	0.75	0.33	0.50	0.38	NA	NA	0.60	1.00	0.56	0.60	0.67	0.50	1.00	NA	NA	0.88	0.50	NA	0.50	1.00	NA	0.67	0.40
ran_7.txt	0.50	0.67	1.00	1.00	0.60	0.57	NA	NA	0.86	0.50	0.75	0.86	0.50	0.50	NA	0.75	0.42	0.40	0.67	0.50	0.67	NA	0.67	0.50	1.00	0.45	1.00	0.60	0.50	0.50	1.00	0.67	0.44	0.50	0.71	1.00	0.75	0.67	NA	0.60	0.55	0.60	0.65	0.33	NA	0.64	0.73	0.50	NA	1.00	0.50	0.89	NA	0.50	0.83	0.60	0.58	0.50	0.86	0.80	NA	0.50	0.86	0.67	0.70	1.00	NA	1.00	NA	0.50	1.00	0.50	1.00	0.86	0.50	1.00	0.38	0.44	1.00	0.52	1.00	0.54	0.61	1.00	0.51	0.70	0.50	0.58	0.60	0.56	0.50	0.62	0.62	0.75	0.44	0.50	0.50	1.00	0.50	NA	0.50	0.57	0.67	0.50	0.50	0.67	0.75	NA	NA	0.50	0.50	1.00	1.00	1.00	0.75	1.00	0.58	0.50	0.57	0.33	0.50	0.50	NA	NA	0.70	0.55	NA	0.50	0.67	0.50	0.42	0.52	0.67	1.00	1.00	NA	0.86	NA	NA	1.00	0.50	0.40	0.76	0.67	0.67	0.50	0.50	1.00	NA	0.67	1.00	1.00	0.64	NA	1.00	0.50	0.38	0.38	0.67	0.67	NA	0.38	0.74	0.75	0.80	0.50	1.00	0.33	NA	0.62	0.44	NA	0.50	0.67	0.86	NA	0.55	0.50	0.45	0.50	0.67	0.86	0.75	0.50	NA	0.50	0.50	0.59	0.83	0.47	0.56	0.40	0.71	0.44	0.42	NA	0.46	0.80	0.33	0.62	0.50	0.71	0.80	0.51	NA	0.33	NA	0.83	0.76	1.00	0.67	0.75	0.75	NA	1.00	0.71	1.00	0.67	0.83	0.62	0.71	NA	0.45	1.00	1.00	NA	0.50	NA	0.70	0.40	0.75	1.00	0.50	0.50	1.00	0.67	1.00	1.00	NA	NA	0.50	1.00	0.60	0.83	1.00	NA	0.67	0.43	0.33	0.62	1.00	0.67	0.70	0.67	NA	0.75	0.83	0.40	0.67	1.00	NA	0.67	1.00	0.47	0.40	0.50	0.50	0.50	NA	NA	0.80	0.38	NA	1.00	0.50	NA	0.67	0.67
ran_70.txt	0.50	0.62	0.50	0.75	1.00	0.67	NA	NA	0.43	0.67	0.60	0.62	0.67	0.56	NA	1.00	0.48	0.40	1.00	0.60	0.50	NA	0.75	0.57	1.00	0.44	0.75	0.50	0.67	NA	NA	0.50	0.57	0.50	0.44	0.60	0.40	1.00	NA	0.52	0.49	0.55	0.58	0.33	NA	0.38	0.64	0.75	NA	0.40	0.50	0.50	NA	1.00	0.40	0.55	0.62	0.50	0.75	0.50	NA	NA	0.43	0.67	0.50	0.57	NA	0.86	NA	0.50	NA	0.50	NA	0.59	0.67	0.50	0.60	0.56	NA	0.56	0.50	0.64	0.69	0.50	0.53	0.67	0.43	0.55	0.50	0.43	0.40	0.64	0.57	1.00	0.62	0.50	0.40	0.50	0.50	NA	0.80	0.62	1.00	0.71	0.50	0.50	0.71	NA	NA	0.67	1.00	0.33	NA	1.00	0.75	0.67	0.50	1.00	0.40	1.00	1.00	0.75	NA	NA	0.53	0.40	1.00	1.00	0.67	0.67	0.87	0.42	1.00	1.00	0.50	1.00	0.57	NA	NA	1.00	0.57	0.67	0.60	1.00	0.50	1.00	0.50	0.33	NA	1.00	0.67	1.00	0.77	1.00	0.67	0.50	0.67	0.62	0.67	0.50	NA	0.43	0.69	0.50	0.80	0.64	0.67	0.50	NA	0.78	0.45	0.75	0.48	0.50	0.33	NA	0.67	0.59	0.61	0.46	0.50	0.67	0.50	1.00	NA	0.50	0.62	0.45	0.50	0.59	0.67	0.62	0.60	0.59	0.36	NA	0.61	0.25	0.33	0.71	0.36	0.54	0.60	0.61	NA	0.50	NA	0.60	0.58	0.50	0.60	0.67	0.62	NA	0.50	0.50	0.50	1.00	0.60	0.67	0.57	NA	0.45	1.00	0.50	1.00	0.67	NA	0.68	0.60	0.67	NA	0.60	1.00	0.67	1.00	0.75	0.67	NA	NA	1.00	1.00	0.57	0.50	0.75	NA	0.60	0.60	0.67	0.60	0.50	0.78	0.62	0.67	NA	NA	0.80	0.75	0.43	NA	NA	0.80	NA	0.46	0.75	0.60	0.50	0.50	NA	NA	0.60	0.60	NA	1.00	1.00	NA	0.33	0.80
ran_71.txt	NA	0.78	NA	1.00	0.29	0.40	NA	NA	0.43	0.50	0.50	0.80	0.57	0.71	NA	0.54	0.44	0.60	0.67	1.00	0.67	NA	0.67	0.83	0.50	0.44	1.00	0.75	1.00	NA	NA	0.67	0.33	0.43	0.56	0.25	0.80	0.50	NA	0.40	0.51	0.65	0.47	0.67	NA	0.62	0.56	0.75	1.00	0.60	0.50	0.80	NA	0.67	0.67	0.44	0.50	0.75	0.43	0.67	NA	0.67	0.57	1.00	0.45	0.86	NA	0.67	NA	1.00	0.50	NA	1.00	0.75	0.50	0.50	0.75	0.78	NA	0.44	0.75	0.55	0.44	0.40	0.67	0.56	0.43	0.54	0.40	0.43	1.00	0.72	0.67	0.50	0.67	0.50	0.67	0.75	0.67	NA	0.50	0.44	1.00	0.75	0.75	0.80	0.71	NA	NA	1.00	0.50	0.50	NA	NA	0.60	0.33	0.50	0.80	0.57	0.50	NA	0.67	NA	NA	0.64	0.50	NA	0.67	1.00	0.67	0.57	0.56	0.50	NA	1.00	1.00	0.75	NA	NA	0.67	0.62	0.67	0.46	1.00	0.50	1.00	0.50	1.00	NA	0.67	0.67	0.50	0.70	0.50	0.75	0.50	0.62	0.57	NA	0.50	NA	0.38	0.52	0.60	0.75	0.71	0.67	0.67	NA	0.62	0.50	0.75	0.72	1.00	0.67	NA	0.57	0.50	0.50	0.46	NA	0.83	0.40	0.50	NA	0.50	0.50	0.66	0.40	0.45	0.70	0.88	0.73	0.61	0.92	NA	0.60	0.75	1.00	0.43	0.75	0.58	1.00	0.63	NA	0.75	NA	0.50	0.65	NA	0.80	0.75	0.50	NA	NA	0.57	0.33	1.00	0.67	0.67	0.46	0.50	0.65	0.50	0.50	NA	0.75	NA	0.77	0.75	0.75	1.00	0.50	1.00	0.67	0.50	1.00	0.50	NA	NA	NA	NA	0.67	0.80	0.67	NA	0.50	0.40	1.00	0.83	NA	0.55	0.67	NA	NA	0.67	0.50	1.00	0.67	0.50	NA	0.67	0.50	0.67	0.67	0.43	0.50	0.50	NA	NA	1.00	0.71	NA	1.00	1.00	NA	1.00	0.60
